sentence,label,source
"Operating profit totalled EUR 0.4 mn , up from an operating loss of EUR 0.8 mn year-on-year .",positive,FPB
Brasileiro S A Petrobras : Petrobras on oil production in April  #Stock #MarketScreener… https://t.co/5eyTJr9IM7,neutral,Twitter
"`` The enterprise value of the Fray Bentos pulp mill and Forestal Oriental totals approximately euro1 .6 billion , '' UPM said .",neutral,FPB
Archrock prices $500M of senior notes,neutral,Twitter
"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",positive,FPB
Hedge Funds Love These 3 Peers Way More Than China Petroleum & Chemical Corp (SNP),neutral,Twitter
Q1 Earnings Preview For Palo Alto Networks,neutral,Twitter
Fed nominee Shelton gets bipartisan grilling in Senate https://t.co/lJXCmNEKuU,neutral,Twitter
Economics isn’t just about cold hard numbers: Gillian Tett argues why a more humanistic approach is long overdue https://t.co/BVFNpg3rYO,neutral,Twitter
News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/1Hzd21RMHe https://t.co/JqdSCCWGK5,neutral,Twitter
TripAdvisor jumps on M&A rumors https://t.co/O4lwCDXMbr $TRIP,positive,FiQA
"`` Lidskoe Pivo 's investment program foresees the integrated modernization of production , updating transport and logistics infrastructure and developing new marketing instruments , '' Mikshis said .",positive,FPB
Hanesbrands downgraded to underperform vs. neutral at BofA Merrill Lynch,negative,Twitter
NV5 Global to acquires Quantum Spatial for $303M; and announces $20M Owner’s Representative Contract,neutral,Twitter
LTI Utökar Strategiskt Partnerskap med OKQ8 Scandinavia,neutral,Twitter
JMP Securities upgrades snap to outperform with $20 pt,positive,Twitter
Uber's arrival caused binge drinking to increase up to 21.8% and a possible decrease in drunk driving. Here's a lo… https://t.co/4h7tuhLp1B,neutral,Twitter
Coach owner Tapestry cuts profit forecast on coronavirus hit,negative,Twitter
The company also said that in Poland a profitability program has been launched at the Oborniki steel frame and sandwich panel plant .,positive,FPB
"Los Angeles-based Pacific Office Properties Trust acquires , owns , and operates office properties in the western U.S. , focusing initially on the markets of Honolulu , San Diego , Los Angeles , and Phoenix .",neutral,FPB
"Thus the group 's balance sheet will have about EUR25 .8 m in goodwill for 2010 , the company added .",neutral,FPB
$COMDX: Metals Settlement Prices https://t.co/UultNDoj0j,neutral,Twitter
Does this 'disgruntled boomer' really have to leave an inheritance? Here's what The Moneyist thinks. https://t.co/HTJeraUaDu,neutral,Twitter
"News FeedFTSE 100 movers: Ashtead jumps on strong interims; Glencore, BP in ...",positive,FiQA
"Trading in the new shares , which have right to dividends and other distributions of funds , will start on the exchange in Helsinki tomorrow .",neutral,FPB
YIT Kausta will build commercial and residential highrises in Virsuliskes area .,neutral,FPB
Siemens Considers Buying Iberdrola's Siemens Gamesa Stake,neutral,Twitter
"In addition to the presentations held by President & CEO Kai Telanne and CFO Tuomas Itkonen , participants will have an opportunity to discuss with other members of the company 's management .",neutral,FPB
"Stock market live updates: Former Federal Reserve Chair Janet Yellen said the economy is in the throes of an ""absol… https://t.co/2xqOHCLmEe",neutral,Twitter
"- The Group -¦ s profit before taxes was EUR 0,2 7,8 million .",neutral,FPB
Russia's key oil producers voiced support for extending OPEC+ output cuts into the second quarter https://t.co/SnCimY5rl9,neutral,Twitter
$RILY - B. Riley offers $50M of senior notes https://t.co/p8Kqe6nSTR,neutral,Twitter
The production is to be liquidated before June 2009 and 325 employees loose their jobs .,negative,FPB
Tullow Oil: diminishing reserves https://t.co/k73wE7kYpL,negative,Twitter
Morgan Stanley pushes advisers to boost revenue in 2020 pay plan -sources,neutral,Twitter
Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,neutral,FPB
"Yesterday , Legrand issued its E300 million fixed rate deal maturing 2017 .",neutral,FPB
Fed Repo Action Oversubscribed in Clamor for Year-End Funds,neutral,Twitter
"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur .",negative,FPB
Audentes Therapeutics upgraded to outperform from in line at Evercore ISI,positive,Twitter
Compass Group says positive for year ahead,positive,FiQA
U.S. total weekly active drilling-rig count unchanged at 790: Baker Hughes,neutral,Twitter
"Mutual Fund Misfires of the Market - November 25, 2019",neutral,Twitter
Three students from Universiti Sains Malaysia have won a study trip to Helsinki .,neutral,FPB
Gold: Prepare For Bull Market To Begin Any Day. https://t.co/H54NIPOiww #business #finance #economy,positive,Twitter
"$BZH (+0.0% pre) Beazer Homes Announces Preliminary Operating Results - BW

https://t.co/k8WmDPkaeC",positive,Twitter
An appeal concerning the project has been lodged at the Czech Ministry of the Environment .,neutral,FPB
Ameritrade shares ascend toward multimonth high and Schwab dips on deal news,positive,Twitter
"Pioneer Library System was one of 127 libraries , municipalities , arts , culture and higher education and science organizations to have been awarded grants to participate in The Big Read , the largest federal reading program in U.S. history .",positive,FPB
The recent troubles simply make NETeller cheaper .,negative,FPB
"SoftBank will have the ""last laugh"" with WeWork deal, one Bernstein analyst says https://t.co/qmfAPKICdp",positive,Twitter
$WIRES: On The Wires https://t.co/jBQMTAVRbn,neutral,Twitter
"HP Is Playing Hard To Get, But Its Rejection Could Lead To Proxy Wars",neutral,Twitter
February 13 will mark new Boeing CEO David Calhoun's first month at the helm of $BA. @JimCramer gives a progress re… https://t.co/ET9XW0FsuJ,neutral,Twitter
The Estée Lauder Companies Delivers Exceptional Fiscal 2020 Second Quarter Results,positive,Twitter
Genocea Biosciences Inc (GNCA): Hedge Fund Sentiment Unchanged,neutral,Twitter
Impinj COO stepping down,neutral,Twitter
"The Group 's consolidated net sales for 2009 totaled 1.5 billion euros and it employs approximately 10,000 persons .",neutral,FPB
Fed policymaker says more evidence needed for rate cut https://t.co/bmwrgql7zj,neutral,Twitter
California Homebuilders Rush to Get Ahead of New Solar Mandate,neutral,Twitter
PMI Survey Comments Signal Calmer Waters Before Possible Coronavirus Storm. https://t.co/XSMHdsOnYV #markets #economy #stocks,positive,Twitter
Investors penalize companies for adding women to their boards https://t.co/Me8jhCO0LJ,neutral,Twitter
"The Apple Inc. iPhone wo n't change the game plan for Verizon Communications Inc. , Chief Executive Ivan Seidenberg said Wednesday .",neutral,FPB
$CARA - Cara Therapeutics (CARA) Investor Presentation - Slideshow. Follow this and any other stock on Seeking Alph… https://t.co/OPyNnK4rN7,neutral,Twitter
Pete Buttigieg sees surge in support from business execs after his strong showing in Iowa https://t.co/ZFfMXbQuBV,neutral,Twitter
The upgraded factory is scheduled to come on stream in the summer of 2008 .,neutral,FPB
"$STX long play, another consistent profit zone.. check it out https://t.co/DQfuzOzYlh https://t.co/ggne4ayzqn",positive,FiQA
"HELSINKI AFX - KCI Konecranes said it has raised its stake in MMH Holdings Inc , the owner of US-based Morris Materials Handling , to 90.9 pct from 74.5 pct .",positive,FPB
"Department store sales improved by 14 % to EUR 1,070.6 mn .",positive,FPB
Bank of Jamaica 14-Day Repo Auction Results -10 February 2020 #Stock #MarketScreener https://t.co/wBnwfayNhV https://t.co/bQ3CSymjTi,neutral,Twitter
La Jolla Pharmaceutical to reassess continued development of LJPC-401 based on clinical results,negative,Twitter
Trump Says Mulvaney Will Remain as White House Chief of Staff,neutral,Twitter
"YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for investors and analysts in London .",neutral,FPB
The changes in readership were not significant .,neutral,FPB
$RNWK - RealNetworks CEO Rob Glaser to invest into the Company; shares +12% https://t.co/siiVT5GEvh,positive,Twitter
"Neste Oil Corporation is a refining and marketing company concentrating on clean , high-quality traffic fuels .",neutral,FPB
$ENR - Energizer shakes off JPMorgan's bear call https://t.co/w83qnp2ni5,positive,Twitter
Taubman Centers (TCO) Tops Q4 FFO and Revenue Estimates,positive,Twitter
"API data show a roughly 6 million-barrel weekly rise in U.S. crude stocks, sources say",negative,Twitter
"At US$47.68, Is It Time To Put Entegris, Inc. (NASDAQ:ENTG) On Your Watch List?",neutral,Twitter
$FB - Cambridge Analytica deceived FB users - FTC https://t.co/0zZzI5P5re,negative,Twitter
"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo .",positive,FPB
Pohjola could increase its stake to 45 % in 2013 .,neutral,FPB
$UBFO - Tough Operating Environment Poses A Threat To United Security Bancshares. Read more and get updates on any… https://t.co/DbEtHaKQl6,neutral,Twitter
Homebuilders aren't keeping up with millennials https://t.co/xj0m1YhP4A,neutral,Twitter
The front surfaces of these valve plates are directed towards each other .,neutral,FPB
"Stocks making the biggest moves after hours: Urban Outfitters, Amarin, Endo International & more",neutral,Twitter
Florida’s “adult arcades” are magnets for armed robberies. Jacksonville may have figured out a way to stop the mayh… https://t.co/rXIM5eDQpl,neutral,Twitter
Estee Lauder Q2 EPS $1.52 vs. $1.55 a year go,negative,Twitter
$MDGL - Madrigal launches 1.2M-share stock offering by current investor https://t.co/V3c2xhnDBB,neutral,Twitter
"Should You Avoid Columbia Financial, Inc. (CLBK)?",neutral,Twitter
"At this stage , a maximum of 60,000 Tulikivi Series A shares will be acquired , representing about 0.16 per cent of the company -¦ s shares outstanding .",neutral,FPB
$TAP - Barclays cools on Molson Coors https://t.co/FJFsZWJHuH,negative,Twitter
Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .,positive,FPB
"CHS Expo Freight is a major Finnish fair , exhibition and culture logistics company that provides logistics services to various events by land , air and sea .",neutral,FPB
Anyone catching any of this Gap and Run? And I’m not talking about an Inside Gap which means absolutely nothing. On… https://t.co/ROI0JBYpBf,neutral,Twitter
FPT Industrial signs MoU with Microvast,neutral,Twitter
Global Investments : Daily Share Buy Back Notice #GlobalInvestments #Stock #MarketScreener https://t.co/f9AFWThVVF https://t.co/sjBHtwCINn,neutral,Twitter
Mexican Economy Stagnated in Third Quarter #economy #MarketScreener https://t.co/tIiIpe0xGG https://t.co/GgsUtNYmc3,negative,Twitter
Hecla's Fourth Quarter Continues a Strong Second Half Of 2019,positive,Twitter
"Investments span across various product and investment types , including retail , hospitality , office , and residential , with interests in real-estate portfolios , non-performing loans and corporate restructurings .",neutral,FPB
Nuvasive upgraded to outperform vs market perform at Leerink,positive,Twitter
"According to him , construction work will start in spring 2007 , and the facility is to be commissioned in spring 2008 .",neutral,FPB
NEW YORK POST EDITORIAL. “Worse Than Pointless. All those hours of televised testimony plainly failed on their anno… https://t.co/1XAuOFHyVk,neutral,Twitter
"PagSeguro EPS misses by R$0.02, misses on revenue",negative,Twitter
'Unfit' Uber stripped of London license #economy #MarketScreener https://t.co/wgqFijpV50 https://t.co/clmEwq2cJK,negative,Twitter
France's Top Female CEO Becomes a Stranded Asset,neutral,Twitter
"Body ES Vostok also owns stakes in power sales companies MosenergosbytBody ( RTS : MSSB ) ( 50.9 % ) , Altaienergosbyt ( 100 % ) , Saratovenergo ( RTS : SARE ) Body ( 48.36 % ) and Tambov Power Sales Company ( RTS : TASB ) ( 49.01 % ) , all ofBodywhich it received from the distribution balance .",neutral,FPB
CVS and Walgreens in red on NY lawsuit over billing practices,negative,Twitter
"About Marubeni Marubeni Corporation TSE : 8002 ; ADR : MARUY was established in 1858 , and is a core company of Marubeni Group , one of Japan 's leading general trading houses .",positive,FPB
"A total of 15,000 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .",neutral,FPB
Finnish Honkarakenne that specialises in the building of log houses is planning to use pine from Russian Karelia .,neutral,FPB
How is Salesforce $CRM putting its Tableau and Mulesoft acquisitions to work? #DF19 https://t.co/7AyperfESO,neutral,Twitter
